,Source,Destination,Class
1507,150,5264,1
1508,150,656,1
1509,150,6026,1
1510,150,5937,1
1511,150,7081,1
1512,150,3197,1
1513,150,5174,1
1514,150,6756,1
1515,150,2840,1
1516,150,5619,1
1517,150,1753,1
1518,150,4373,1
1519,150,5894,1
1520,150,1543,1
1521,150,3377,1
1522,150,2081,1
1523,150,2410,1
1524,150,2195,1
1525,150,945,1
1526,150,3827,1
1527,150,1039,1
1528,150,2016,1
1529,150,5848,1
1530,150,1930,1
1531,926,4457,1
1532,926,4957,1
1533,926,6075,1
1534,926,3725,1
1535,926,2197,1
1536,926,4894,1
1537,926,739,1
1538,928,1163,1
1539,928,4417,1
1540,928,1103,1
1541,928,3867,1
1542,153,581,1
1543,153,5269,1
1544,153,6019,1
1545,153,451,1
1546,153,2332,1
1547,153,2989,1
1548,153,7112,1
1549,153,4949,1
1550,153,2439,1
1551,153,2845,1
1552,153,4363,1
1553,153,6245,1
1554,153,498,1
1555,153,5046,1
1556,153,6244,1
1557,153,4076,1
1558,153,2466,1
1559,153,1283,1
1560,153,6917,1
1561,154,587,1
1562,154,2447,1
1563,154,2732,1
1564,154,5842,1
1565,154,6136,1
1566,154,2781,1
1567,154,3841,1
1568,154,4949,1
1569,154,668,1
1570,155,1773,1
1571,156,6346,1
1572,157,1414,1
1573,157,5293,1
1574,157,178,1
1575,157,4949,1
1576,1167,204,1
1577,1167,6370,1
1578,1167,5842,1
1579,160,4196,1
1580,160,581,1
1581,160,2866,1
1582,160,6828,1
1583,160,778,1
1584,160,6962,1
1585,160,4748,1
1586,160,2160,1
1587,160,3005,1
1588,160,1924,1
1589,160,1869,1
1590,160,6750,1
1591,160,6530,1
1592,160,6688,1
1593,160,6300,1
1594,160,4076,1
1595,161,4196,1
1596,161,1227,1
1597,161,4198,1
1598,161,872,1
1599,161,5322,1
1600,161,2543,1
1601,161,1388,1
1602,161,4544,1
1603,161,5390,1
1604,161,4087,1
1605,161,1925,1
1606,161,2181,1
1607,161,6868,1
1608,161,6244,1
1609,161,2033,1
1610,161,3189,1
1611,161,6115,1
1612,162,5764,1
1613,162,511,1
1614,163,1765,1
1615,163,3694,1
1616,163,4522,1
1617,163,6821,1
1618,163,5352,1
1619,164,6281,1
1620,164,2740,1
1621,164,6136,1
1622,165,6026,1
1623,165,1010,1
1624,165,2605,1
1625,165,211,1
1626,165,3389,1
1627,165,3418,1
1628,165,6334,1
1629,165,6750,1
1630,165,3692,1
1631,165,5331,1
1632,165,4436,1
1633,165,6441,1
1634,166,5276,1
1635,166,5278,1
1636,166,4386,1
1637,166,5727,1
1638,166,1436,1
1639,166,6757,1
1640,166,6209,1
1641,166,3509,1
1642,166,449,1
1643,166,6045,1
1644,166,6299,1
1645,166,1306,1
1646,166,2161,1
1647,166,3815,1
1648,166,3968,1
1649,166,863,1
1650,166,2634,1
1651,166,2800,1
1652,166,5301,1
1653,166,2177,1
1654,166,1322,1
1655,166,5761,1
1656,166,1145,1
1657,166,4425,1
1658,166,6689,1
1659,166,4640,1
1660,166,6693,1
1661,166,6536,1
1662,166,3093,1
1663,166,6700,1
1664,166,4434,1
1665,166,485,1
1666,166,4874,1
1667,166,4876,1
1668,166,5778,1
1669,166,5318,1
1670,166,5787,1
1671,166,3551,1
1672,166,1582,1
1673,166,2213,1
1674,166,2675,1
1675,166,2677,1
1676,166,1364,1
1677,166,4561,1
1678,166,507,1
1679,166,6730,1
1680,166,3568,1
1681,166,3121,1
1682,166,3123,1
1683,166,4913,1
1684,166,6740,1
1685,166,3575,1
1686,166,6723,1
1687,166,4477,1
1688,166,6745,1
1689,166,2696,1
1690,166,4321,1
1691,166,4482,1
1692,166,6766,1
1693,166,935,1
1694,166,5979,1
1695,166,3137,1
1696,166,4486,1
1697,166,6665,1
1698,166,6811,1
1699,166,4053,1
1700,166,4931,1
1701,166,2254,1
1702,166,5845,1
1703,166,3600,1
1704,166,5848,1
1705,166,4062,1
1706,166,2262,1
1707,166,1503,1
1708,166,3165,1
1709,166,4508,1
1710,166,3170,1
1711,166,2270,1
1712,166,4385,1
1713,166,6318,1
1714,166,5078,1
1715,166,6786,1
1716,166,3516,1
1717,166,4521,1
1718,166,3185,1
1719,166,559,1
1720,166,1734,1
1721,166,4764,1
1722,166,4524,1
1723,166,3633,1
1724,166,567,1
1725,166,3545,1
1726,166,1781,1
1727,166,569,1
1728,166,1431,1
1729,166,6803,1
1730,166,4100,1
1731,166,2615,1
1732,166,2762,1
1733,166,5986,1
1734,166,582,1
1735,166,2300,1
1736,166,3653,1
1737,166,1262,1
1738,166,7054,1
1739,166,4109,1
1740,166,1871,1
1741,166,4113,1
1742,166,3663,1
1743,166,1811,1
1744,166,2779,1
1745,166,723,1
1746,166,4509,1
1747,166,4279,1
1748,166,4125,1
1749,166,5440,1
1750,166,5441,1
1751,166,5002,1
1752,166,5916,1
1753,166,4130,1
1754,166,2085,1
1755,166,6761,1
1756,166,4585,1
1757,166,5921,1
1758,166,1053,1
1759,166,1055,1
1760,166,6845,1
1761,166,176,1
1762,166,1470,1
1763,166,1900,1
1764,166,5537,1
1765,166,2340,1
1766,166,1603,1
1767,166,6382,1
1768,166,1475,1
1769,166,6862,1
1770,166,186,1
1771,166,4134,1
1772,166,2806,1
1773,166,3758,1
1774,166,7000,1
1775,166,1037,1
1776,166,1668,1
1777,166,5946,1
1778,166,190,1
1779,166,921,1
1780,166,4154,1
1781,166,5951,1
1782,166,2357,1
1783,166,2508,1
1784,166,1495,1
1785,166,2079,1
1786,166,4756,1
1787,166,6916,1
1788,166,6886,1
1789,166,2367,1
1790,166,3313,1
1791,166,3326,1
1792,166,208,1
1793,166,210,1
1794,166,4615,1
1795,166,6415,1
1796,166,6796,1
1797,166,4176,1
1798,166,1349,1
1799,166,664,1
1800,166,6420,1
1801,166,5064,1
1802,166,5859,1
1803,166,2932,1
1804,166,5977,1
1805,166,5500,1
1806,166,650,1
1807,166,5586,1
1808,166,5016,1
1809,166,3743,1
1810,166,2387,1
1811,166,1178,1
1812,166,4193,1
1813,166,3164,1
1814,166,6913,1
1815,166,68,1
1816,166,1534,1
1817,166,2852,1
1818,166,5521,1
1819,166,5525,1
1820,166,2857,1
1821,166,2858,1
1822,166,5999,1
1823,166,5654,1
1824,166,1099,1
1825,166,4448,1
1826,166,1696,1
1827,166,4380,1
1828,166,1967,1
1829,166,2871,1
1830,166,6024,1
1831,166,6463,1
1832,166,6938,1
1833,166,5935,1
1834,166,1972,1
1835,166,1552,1
1836,166,685,1
1837,166,261,1
1838,166,4291,1
1839,166,2883,1
1840,166,3787,1
1841,166,6383,1
1842,166,5608,1
1843,166,5541,1
1844,166,2889,1
1845,166,4660,1
1846,166,2891,1
1847,166,1133,1
1848,166,4558,1
1849,166,2731,1
1850,166,3491,1
1851,166,4689,1
1852,166,5567,1
1853,166,1991,1
1854,166,2438,1
1855,166,1992,1
1856,166,1142,1
1857,166,5570,1
1858,166,1146,1
1859,166,1147,1
1860,166,3807,1
1861,166,3357,1
1862,166,4695,1
1863,166,2446,1
1864,166,2904,1
1865,166,1152,1
1866,166,914,1
1867,166,2003,1
1868,166,299,1
1869,166,1813,1
1870,166,3368,1
1871,166,2009,1
1872,166,4493,1
1873,166,5149,1
1874,166,309,1
1875,166,1595,1
1876,166,1482,1
1877,166,4290,1
1878,166,6991,1
1879,166,4717,1
1880,166,5157,1
1881,166,6068,1
1882,166,6996,1
1883,166,1566,1
1884,166,4265,1
1885,166,5162,1
1886,166,2481,1
1887,166,5165,1
1888,166,1607,1
1889,166,694,1
1890,166,6631,1
1891,166,736,1
1892,166,6540,1
1893,166,335,1
1894,166,6474,1
1895,166,338,1
1896,166,3852,1
1897,166,1621,1
1898,166,1193,1
1899,166,3706,1
1900,166,6553,1
1901,166,5182,1
1902,166,301,1
1903,166,2503,1
1904,166,2504,1
1905,166,5117,1
1906,166,2507,1
1907,166,7036,1
1908,166,1204,1
1909,166,5184,1
1910,166,5192,1
1911,166,1639,1
1912,166,5625,1
1913,166,2054,1
1914,166,2055,1
1915,166,4307,1
1916,166,1224,1
1917,166,3425,1
1918,166,373,1
1919,166,6004,1
1920,166,5125,1
1921,166,2528,1
1922,166,379,1
1923,166,5641,1
1924,166,7055,1
1925,166,3888,1
1926,166,6148,1
1927,166,693,1
1928,166,786,1
1929,166,4064,1
1930,166,1913,1
1931,166,539,1
1932,166,5650,1
1933,166,5225,1
1934,166,4950,1
1935,166,6477,1
1936,166,6144,1
1937,166,1776,1
1938,166,3894,1
1939,166,4329,1
1940,166,5234,1
1941,166,7108,1
1942,166,4781,1
1943,166,4630,1
1944,166,1235,1
1945,166,2548,1
1946,166,5663,1
1947,166,2497,1
1948,166,2997,1
1949,166,1337,1
1950,166,1675,1
1951,166,5775,1
1952,166,3910,1
1953,166,6165,1
1954,166,410,1
1955,166,7090,1
1956,166,4025,1
1957,166,3011,1
1958,166,6168,1
1959,166,1544,1
1960,166,4356,1
1961,166,6937,1
1962,166,6889,1
1963,166,820,1
1964,166,1694,1
1965,166,2119,1
1966,166,3930,1
1967,166,2990,1
1968,166,5881,1
1969,166,1269,1
1970,166,3034,1
1971,166,4375,1
1972,166,1709,1
1973,166,990,1
1974,166,3038,1
1975,166,4816,1
1976,166,4378,1
1977,166,2591,1
1978,166,7118,1
1979,166,3696,1
1980,166,7120,1
1981,166,428,1
1982,166,2140,1
1983,167,4849,1
1984,167,6337,1
1985,167,968,1
1986,168,3902,1
1987,168,4274,1
1988,168,1773,1
1989,169,5402,1
1990,169,672,1
1991,169,4024,1
1992,169,2323,1
1993,170,2781,1
1994,170,1138,1
1995,171,2271,1
1996,171,3688,1
1997,171,1568,1
1998,172,1774,1
1999,172,3902,1
2000,172,4274,1
2001,172,4191,1
2002,172,1883,1
2003,172,4480,1
2004,172,1773,1
2005,2322,2732,1
2006,2322,764,1
2007,175,4904,1
2008,175,1789,1
2009,176,952,1
2010,176,1083,1
2011,176,4356,1
2012,176,1229,1
2013,176,6540,1
2014,176,1625,1
2015,176,6482,1
2016,176,676,1
2017,176,2548,1
2018,176,2340,1
2019,176,7104,1
2020,176,219,1
2021,176,3818,1
2022,176,3111,1
2023,176,831,1
2024,176,2529,1
2025,176,2506,1
2026,176,3910,1
2027,176,6773,1
2028,176,2345,1
2029,176,6700,1
2030,176,5345,1
2031,177,1059,1
2032,177,3453,1
2033,177,2799,1
2034,177,4853,1
2035,177,5411,1
2036,177,4121,1
2037,177,5349,1
2038,177,6050,1
2039,177,1882,1
2040,177,6750,1
2041,177,668,1
2042,177,4809,1
2043,177,6810,1
2044,177,1643,1
2045,177,6397,1
2046,177,6345,1
2047,177,5714,1
2048,177,3005,1
2049,177,726,1
2050,177,553,1
2051,177,1859,1
2052,177,3075,1
2053,178,4444,1
2054,178,1247,1
2055,178,2262,1
2056,178,3164,1
2057,178,900,1
2058,178,1445,1
2059,178,4250,1
2060,178,3898,1
2061,178,6365,1
2062,178,2639,1
2063,178,2713,1
2064,178,6119,1
2065,178,5007,1
2066,178,919,1
2067,178,6423,1
2068,178,1946,1
2069,178,2997,1
2070,178,3401,1
2071,178,1839,1
2072,178,2451,1
2073,178,4905,1
2074,178,3744,1
2075,178,5742,1
2076,178,5401,1
2077,178,6670,1
2078,178,3627,1
2079,178,6851,1
2080,178,2684,1
2081,178,2387,1
2082,178,2883,1
2083,178,3075,1
2084,178,6440,1
2085,178,5020,1
2086,178,4720,1
2087,178,5750,1
2088,178,2001,1
2089,178,5269,1
2090,178,3192,1
2091,178,361,1
2092,178,3922,1
2093,178,3717,1
2094,178,3132,1
2095,178,3440,1
2096,178,6136,1
2097,178,2177,1
2098,178,4860,1
2099,178,5480,1
2100,178,3926,1
2101,178,2009,1
2102,178,6335,1
2103,178,4366,1
2104,178,5947,1
2105,178,4707,1
2106,178,6677,1
2107,178,2186,1
2108,178,2165,1
2109,178,2188,1
2110,178,5293,1
2111,178,6125,1
2112,178,6879,1
2113,178,6025,1
2114,178,530,1
2115,178,431,1
2116,178,3066,1
2117,178,5713,1
2118,178,5212,1
2119,178,6815,1
2120,178,4949,1
2121,178,4573,1
2122,178,1869,1
2123,178,1170,1
2124,178,1533,1
2125,178,1038,1
2126,178,6903,1
2127,178,937,1
2128,178,2308,1
2129,178,146,1
2130,178,5810,1
2131,179,3902,1
2132,179,4444,1
2133,179,2997,1
2134,179,2928,1
2135,179,3401,1
2136,179,1773,1
2137,179,5945,1
2138,180,2732,1
2139,180,5179,1
2140,180,1666,1
2141,180,4994,1
2142,180,3838,1
2143,180,6007,1
2144,180,5577,1
2145,180,6399,1
2146,180,3624,1
2147,180,2935,1
2148,180,1336,1
2149,180,1924,1
2150,180,570,1
2151,180,4949,1
2152,180,1723,1
2153,180,3079,1
2154,180,1876,1
2155,180,5849,1
2156,180,5387,1
2157,180,6564,1
2158,181,5768,1
2159,181,5050,1
2160,182,461,1
2161,182,248,1
2162,182,6357,1
2163,182,3920,1
2164,182,6785,1
2165,182,4997,1
2166,182,6582,1
2167,182,1481,1
2168,182,5303,1
2169,182,3020,1
2170,182,1536,1
2171,182,4920,1
2172,182,5124,1
2173,182,877,1
2174,182,2777,1
2175,182,6605,1
2176,182,4203,1
2177,182,7075,1
2178,182,2447,1
2179,182,308,1
2180,182,1104,1
2181,182,5637,1
2182,182,1046,1
2183,182,197,1
2184,182,971,1
2185,182,5655,1
2186,182,974,1
2187,182,6463,1
2188,182,6092,1
2189,182,3175,1
2190,182,579,1
2191,182,6632,1
2192,182,4949,1
2193,182,2106,1
2194,182,633,1
2195,182,1547,1
2196,182,4076,1
2197,182,4281,1
2198,182,1175,1
2199,183,48,1
2200,183,430,1
2201,183,6467,1
2202,183,1103,1
2203,183,4114,1
2204,184,5253,1
2205,184,6074,1
2206,184,2788,1
2207,184,1580,1
2208,184,441,1
2209,184,454,1
2210,184,5824,1
2211,184,1108,1
2212,184,4715,1
2213,184,726,1
2214,184,6358,1
2215,184,1937,1
2216,184,6485,1
2217,184,1604,1
2218,184,370,1
2219,184,2270,1
2220,185,2654,1
2221,185,5842,1
2222,185,3784,1
2223,185,4568,1
2224,185,1701,1
2225,185,2158,1
2226,185,2529,1
2227,185,1773,1
2228,185,3238,1
2229,185,1725,1
2230,185,4425,1
2231,185,6716,1
2232,185,5817,1
2233,186,5986,1
2234,186,5307,1
2235,186,5072,1
2236,186,1967,1
2237,3527,2781,1
2238,3527,6056,1
2239,188,4888,1
2240,189,1402,1
2241,189,3806,1
2242,189,736,1
2243,189,5419,1
2244,189,6702,1
2245,189,5523,1
2246,189,5027,1
2247,189,2669,1
2248,189,4213,1
2249,189,6114,1
2250,189,552,1
2251,189,2466,1
2252,190,6459,1
2253,190,6621,1
2254,190,2779,1
2255,190,2750,1
2256,190,1169,1
2257,190,2832,1
2258,190,3788,1
2259,190,6025,1
2260,190,3968,1
2261,190,7123,1
2262,190,5979,1
2263,191,6059,1
2264,191,3240,1
2265,191,2781,1
2266,191,1472,1
2267,191,3760,1
2268,191,2591,1
2269,191,2517,1
2270,191,239,1
2271,191,5122,1
2272,191,3209,1
2273,191,5209,1
2274,191,6643,1
2275,192,2447,1
2276,192,2779,1
2277,192,3888,1
2278,192,2439,1
2279,192,4913,1
2280,193,6925,1
2281,193,1880,1
2282,193,1773,1
2283,194,2369,1
2284,194,497,1
2285,195,2732,1
2286,195,1552,1
2287,195,2740,1
2288,195,4528,1
2289,195,6280,1
2290,195,6136,1
2291,195,5389,1
2292,195,2064,1
2293,195,5402,1
2294,195,1083,1
2295,195,2700,1
2296,195,4390,1
2297,195,4949,1
2298,196,5772,1
2299,196,3169,1
2300,196,2778,1
2301,197,5485,1
2302,197,4133,1
2303,197,3960,1
2304,197,3110,1
2305,197,3578,1
2306,197,5655,1
2307,197,6186,1
2308,197,6092,1
2309,197,6785,1
2310,197,1526,1
2311,197,3175,1
2312,197,2287,1
2313,197,1031,1
2314,197,2345,1
2315,197,6582,1
2316,197,6632,1
2317,197,6103,1
2318,197,3020,1
2319,197,1214,1
2320,197,5380,1
2321,198,1891,1
2322,198,5842,1
2323,198,4256,1
2324,198,3620,1
2325,198,5397,1
2326,198,2819,1
2327,198,630,1
2328,198,4665,1
2329,198,4122,1
2330,198,6702,1
2331,198,4748,1
2332,198,1783,1
2333,198,963,1
2334,198,5858,1
2335,198,1399,1
2336,198,3219,1
2337,200,2732,1
2338,200,4112,1
2339,200,1103,1
2340,200,3320,1
2341,200,3739,1
2342,200,2143,1
2343,200,3939,1
2344,200,6355,1
2345,200,1721,1
2346,200,4930,1
2347,200,4347,1
2348,200,4406,1
2349,200,2740,1
2350,200,6853,1
2351,200,1812,1
2352,200,5759,1
2353,200,3638,1
2354,200,6716,1
2355,200,359,1
2356,201,2098,1
2357,201,5516,1
2358,201,5866,1
2359,201,1789,1
2360,201,5577,1
2361,201,330,1
2362,201,2755,1
2363,201,1785,1
2364,201,5354,1
2365,201,2728,1
2366,201,2352,1
2367,201,1615,1
2368,201,5629,1
2369,201,4833,1
2370,201,342,1
2371,201,5746,1
2372,201,2654,1
2373,201,5671,1
2374,201,4743,1
2375,201,675,1
2376,201,3262,1
2377,201,1701,1
2378,201,831,1
2379,201,2179,1
2380,201,4187,1
2381,201,6730,1
2382,201,5338,1
2383,201,3595,1
2384,201,6405,1
2385,201,1039,1
2386,201,2529,1
2387,201,2482,1
2388,201,6135,1
2389,201,6706,1
2390,201,2168,1
2391,202,6685,1
2392,202,6273,1
2393,202,4418,1
2394,202,230,1
2395,202,422,1
2396,202,6974,1
2397,203,4334,1
2398,204,1329,1
2399,204,4697,1
2400,204,1851,1
2401,204,3795,1
2402,6355,5552,1
2403,6355,5429,1
2404,6355,4146,1
2405,207,1808,1
2406,207,6893,1
2407,207,5761,1
2408,207,6045,1
2409,207,5228,1
2410,208,2447,1
2411,208,5786,1
2412,208,5322,1
2413,208,987,1
2414,208,7043,1
2415,208,3763,1
2416,208,3136,1
2417,208,6870,1
2418,208,396,1
2419,208,2466,1
2420,208,4949,1
2421,208,2732,1
2422,208,3902,1
2423,208,1072,1
2424,208,6286,1
2425,208,5393,1
2426,208,1924,1
2427,208,4347,1
2428,208,4087,1
2429,208,4577,1
2430,209,1899,1
2431,209,2799,1
2432,210,5296,1
2433,210,4016,1
2434,210,2201,1
2435,210,2481,1
2436,210,3706,1
2437,210,4913,1
2438,210,1773,1
2439,211,1717,1
2440,211,5433,1
2441,211,4597,1
2442,211,3839,1
2443,211,3278,1
2444,211,1328,1
2445,211,5554,1
2446,211,2665,1
2447,211,2872,1
2448,211,5973,1
2449,211,2887,1
2450,211,2426,1
2451,211,4282,1
2452,211,6838,1
2453,211,6870,1
2454,211,3616,1
2455,211,1890,1
2456,211,2275,1
2457,211,1002,1
2458,211,304,1
2459,211,1701,1
2460,211,607,1
2461,211,5451,1
2462,211,5338,1
2463,211,3237,1
2464,211,5569,1
2465,211,4196,1
2466,211,5748,1
2467,211,4310,1
2468,211,2523,1
2469,211,3520,1
2470,211,1985,1
2471,211,6821,1
2472,211,3096,1
2473,211,2002,1
2474,211,3305,1
2475,211,372,1
2476,211,932,1
2477,211,1481,1
2478,211,3077,1
2479,211,3691,1
2480,211,2963,1
2481,211,5059,1
2482,211,3052,1
2483,211,7104,1
2484,211,2274,1
2485,211,3740,1
2486,211,4819,1
2487,211,5100,1
2488,211,4702,1
2489,211,6941,1
2490,211,6812,1
2491,211,4987,1
2492,211,367,1
2493,211,3991,1
2494,211,1812,1
2495,211,2886,1
2496,211,2345,1
2497,211,6922,1
2498,211,4439,1
2499,211,2247,1
2500,211,5122,1
2501,212,5945,1
2502,212,6077,1
2503,212,2061,1
2504,212,6807,1
2505,212,1773,1
2506,212,3285,1
2507,213,4121,1
2508,213,5576,1
2509,213,2101,1
2510,213,5434,1
2511,6935,1011,1
2512,6935,2858,1
2513,6526,3042,1
2514,6526,5754,1
2515,6526,817,1
2516,6526,5684,1
2517,6526,885,1
2518,6526,366,1
2519,6526,367,1
2520,6526,5912,1
2521,6526,2963,1
2522,6526,1205,1
2523,6526,877,1
2524,6526,6604,1
2525,6526,1961,1
2526,6526,6808,1
2527,6526,1158,1
2528,6526,5360,1
2529,6526,6053,1
2530,6526,2354,1
2531,6526,1637,1
2532,6526,3145,1
2533,6526,4930,1
2534,6526,6812,1
2535,6526,5565,1
2536,6526,5774,1
2537,6526,4572,1
2538,6526,1812,1
2539,6526,233,1
2540,6526,5569,1
2541,6526,5874,1
2542,6526,6853,1
2543,6526,4775,1
2544,6526,3269,1
2545,214,1473,1
2546,214,4668,1
2547,214,3302,1
2548,214,3205,1
2549,214,5459,1
2550,214,1351,1
2551,214,3725,1
2552,214,879,1
2553,214,986,1
2554,214,5350,1
2555,214,5466,1
2556,214,1858,1
2557,214,4070,1
2558,214,430,1
2559,214,3087,1
2560,214,2428,1
2561,214,5619,1
2562,214,5511,1
2563,214,3418,1
2564,214,2654,1
2565,214,5921,1
2566,214,5069,1
2567,214,5362,1
2568,214,5132,1
2569,214,2014,1
2570,214,3181,1
2571,214,2081,1
2572,214,2474,1
2573,214,3967,1
2574,214,4088,1
2575,214,2690,1
2576,214,2504,1
2577,214,4212,1
2578,214,3371,1
2579,214,6615,1
2580,214,6533,1
2581,214,3412,1
2582,215,6389,1
2583,215,4769,1
2584,216,2060,1
2585,216,3733,1
2586,216,5033,1
2587,216,3586,1
2588,217,4753,1
2589,217,5768,1
2590,217,665,1
2591,217,5569,1
2592,217,3920,1
2593,217,238,1
2594,217,2529,1
2595,217,5442,1
2596,217,2345,1
2597,217,4191,1
2598,217,5611,1
2599,217,304,1
2600,217,6206,1
2601,218,394,1
2602,218,1955,1
2603,218,6174,1
2604,219,2825,1
2605,219,1659,1
2606,219,1237,1
2607,219,3815,1
2608,219,2781,1
2609,219,7021,1
2610,219,841,1
2611,219,5301,1
2612,219,4479,1
2613,219,2526,1
2614,219,3731,1
2615,219,5556,1
2616,219,396,1
2617,219,397,1
2618,219,3173,1
2619,219,5802,1
2620,219,6931,1
2621,219,3819,1
2622,219,1591,1
2623,219,3403,1
2624,219,4328,1
2625,219,5451,1
2626,219,7055,1
2627,219,7117,1
2628,219,2683,1
2629,219,227,1
2630,219,1149,1
2631,219,2744,1
2632,220,5161,1
2633,220,2107,1
2634,220,4044,1
2635,222,587,1
2636,222,1044,1
2637,223,549,1
2638,223,6196,1
2639,5929,2740,1
2640,225,485,1
2641,226,5389,1
2642,226,2740,1
2643,226,4444,1
2644,226,1103,1
2645,226,4016,1
2646,226,3401,1
2647,226,4700,1
2648,226,6474,1
2649,226,7069,1
2650,226,6136,1
2651,226,5269,1
2652,227,1552,1
2653,227,2201,1
2654,228,4918,1
2655,228,1773,1
2656,229,3007,1
2657,229,5945,1
2658,229,1229,1
2659,229,1773,1
2660,229,3285,1
2661,229,5690,1
2662,230,3280,1
2663,230,2202,1
2664,230,406,1
2665,231,3005,1
2666,231,1317,1
2667,231,1536,1
2668,231,2044,1
2669,231,1960,1
2670,231,1673,1
2671,231,5402,1
2672,231,331,1
2673,231,5301,1
2674,231,4244,1
2675,232,6530,1
2676,232,1484,1
2677,233,4196,1
2678,233,5204,1
2679,233,1103,1
2680,233,4016,1
2681,233,3401,1
2682,233,4987,1
2683,233,5040,1
2684,233,1232,1
2685,233,4602,1
2686,233,247,1
2687,233,4949,1
2688,234,2026,1
2689,234,3401,1
2690,234,4043,1
2691,235,1066,1
2692,235,4762,1
2693,236,5071,1
2694,236,1600,1
2695,236,2858,1
2696,237,4004,1
2697,237,1010,1
2698,237,6197,1
2699,237,858,1
2700,237,4873,1
2701,237,547,1
2702,237,6921,1
2703,237,4949,1
2704,237,1110,1
2705,237,6263,1
2706,237,3479,1
2707,237,6211,1
2708,237,4071,1
2709,237,1938,1
2710,237,2740,1
2711,237,4023,1
2712,237,3867,1
2713,237,2093,1
2714,237,2506,1
2715,237,3520,1
2716,237,6016,1
2717,237,4033,1
2718,237,5802,1
2719,237,414,1
2720,237,2195,1
2721,237,6177,1
2722,237,1378,1
2723,237,3022,1
2724,237,372,1
2725,237,5805,1
2726,237,1753,1
2727,237,4702,1
2728,237,320,1
2729,237,5996,1
2730,237,3320,1
2731,237,2870,1
2732,237,4259,1
2733,237,1941,1
2734,237,1924,1
2735,237,2304,1
2736,237,6404,1
2737,237,946,1
2738,237,5112,1
2739,237,5428,1
2740,237,6922,1
2741,237,811,1
2742,238,1467,1
2743,238,723,1
2744,238,4844,1
2745,238,6623,1
2746,238,665,1
2747,238,6122,1
2748,238,3788,1
2749,238,6206,1
2750,238,6344,1
2751,238,6773,1
2752,239,5092,1
2753,239,6931,1
2754,239,4080,1
2755,239,1334,1
2756,239,3416,1
2757,239,3452,1
2758,239,4482,1
2759,239,1143,1
2760,239,3108,1
2761,239,1480,1
2762,239,4415,1
2763,240,4196,1
2764,240,2352,1
2765,240,4039,1
2766,240,2845,1
2767,241,2633,1
2768,242,4797,1
2769,242,5835,1
2770,242,2899,1
2771,242,6168,1
2772,242,1777,1
2773,242,5057,1
2774,243,4196,1
2775,243,2444,1
2776,243,3784,1
2777,243,792,1
2778,243,5312,1
2779,243,752,1
2780,243,700,1
2781,243,6270,1
2782,243,4508,1
2783,243,2030,1
2784,243,4934,1
2785,243,2129,1
